name	x	y	z	size
LC8	-67.5699489718604	-34.3204680337755	5.12214707412889	5
LH1	-25.500884150962897	-10.9207652025895	-23.785965736176895	5
LH2	-29.060604529609197	-10.6961229360875	-24.0645020300546	5
LH3	-32.6203249082555	-10.4714806695854	-24.3430383239322	5
LH4	-36.1800452869017	-10.2468384030833	-24.621574617809898	5
LH5	-39.739765665548	-10.022196136581199	-24.9001109116876	5
LH6	-43.299486044194296	-9.79755387007907	-25.1786472055652	5
LH7	-46.85920642284061	-9.572911603576971	-25.4571834994429	5
LH8	-50.4189268014868	-9.34826933707487	-25.7357197933205	5
LH9	-53.9786471801331	-9.123627070572779	-26.0142560871982	5
LH10	-57.5383675587794	-8.89898480407068	-26.2927923810759	5
LH11	-61.098087937425696	-8.67434253756859	-26.5713286749535	5
LH12	-64.65780831607191	-8.44970027106649	-26.849864968831202	5
LK1	-5.473349163847559	-58.133613084776	22.4566992003338	5
LK2	-9.00658283826008	-57.8632927055275	22.2499551536825	5
LK3	-12.539816512672601	-57.5929723262791	22.043211107031198	5
LK4	-16.073050187085098	-57.3226519470306	21.836467060380002	5
LK5	-19.6062838614977	-57.0523315677821	21.6297230137287	5
LK6	-23.1395175359102	-56.78201118853371	21.4229789670775	5
LK7	-26.672751210322698	-56.5116908092852	21.2162349204262	5
LK8	-30.205984884735198	-56.24137043003671	21.009490873775	5
LK9	-33.7392185591478	-55.9710500507883	20.8027468271237	5
LK10	-37.272452233560294	-55.70072967153979	20.596002780472396	5
LK11	-40.8056859079728	-55.4304092922913	20.389258733821197	5
LK12	-44.3389195823853	-55.1600889130429	20.1825146871699	5
LK13	-47.872153256797894	-54.8897685337944	19.9757706405187	5
LK14	-51.405386931210394	-54.6194481545459	19.769026593867398	5
LK15	-54.9386206056229	-54.3491277752975	19.5622825472162	5
LK16	-58.4718542800354	-54.078807396049	19.3555385005649	5
LK17	-62.005087954448	-53.8084870168005	19.1487944539137	5
LK18	-65.5383216288605	-53.5381666375521	18.9420504072624	5
LL1	-8.68483807406716	41.0697947314476	-16.7049547227929	5
LL2	-8.85020678306236	41.756952250629894	-13.276743671164901	5
LL3	-9.015575492057561	42.4441097698122	-9.848532619536801	5
LL4	-9.18094420105277	43.1312672889945	-6.42032156790873	5
LL5	-9.34631291004797	43.8184248081769	-2.99211051628067	5
LL6	-9.51168161904317	44.5055823273592	0.4361005353474	5
LL7	-9.677050328038382	45.1927398465415	3.8643115869754703	5
LL8	-9.842419037033581	45.8798973657238	7.29252263860353	5
LL9	-10.007787746028802	46.5670548849061	10.720733690231599	5
LL10	-10.173156455024001	47.2542124040884	14.148944741859697	5
LL11	-10.338525164019199	47.9413699232707	17.577155793487698	5
LL12	-10.5038938730144	48.628527442453006	21.005366845115798	5
LL13	-10.6692625820096	49.3156849616354	24.4335778967439	5
LL14	-10.8346312910048	50.0028424808177	27.861788948371895	5
LL15	-11.0	50.69	31.29	5
LO1	-24.993078361037604	-59.1279350812565	-9.914673709689538	5
LO2	-28.5095281619314	-58.8791654839781	-10.0920222457209	5
LO3	-32.025977962825195	-58.6303958866996	-10.2693707817523	5
LO4	-35.542427763719	-58.381626289421206	-10.4467193177836	5
LO5	-39.0588775646128	-58.1328566921428	-10.624067853815	5
LO6	-42.5753273655066	-57.88408709486429	-10.8014163898463	5
LO7	-46.0917771664004	-57.635317497585895	-10.9787649258777	5
LO8	-49.60822696729421	-57.386547900307505	-11.156113461909099	5
LO9	-53.124676768188	-57.137778303029	-11.3334619979404	5
LO10	-56.64112656908179	-56.8890087057506	-11.510810533971801	5
LO11	-60.15757636997561	-56.6402391084722	-11.688159070003099	5
LO12	-63.674026170869396	-56.391469511193705	-11.8655076060345	5
LP1	-50.439887316484295	-34.3804298654649	24.922806028108397	5
LP2	-53.94760151807671	-34.1638459461237	24.663216196204502	5
LP3	-57.4553157196691	-33.9472620267825	24.4036263643007	5
LP4	-60.9630299212615	-33.7306781074413	24.1440365323969	5
LP5	-64.4707441228539	-33.5140941881001	23.884446700493	5
LP6	-67.9784583244463	-33.2975102687589	23.6248568685892	5
LP7	-71.4861725260387	-33.0809263494177	23.3652670366854	5
LP8	-74.9938867276311	-32.8643424300765	23.105677204781603	5
LT1	-36.5471631384834	-24.215549557301397	1.34291656639846	5
LT2	-40.0879379354093	-23.953970254692397	1.14233141113126	5
LT3	-43.6287127323353	-23.692390952083397	0.9417462558640691	5
LT4	-47.169487529261296	-23.4308116494743	0.741161100596874	5
LT5	-50.7102623261872	-23.1692323468653	0.54057594532968	5
LT6	-54.2510371231132	-22.9076530442563	0.33999079006248495	5
LT7	-57.7918119200391	-22.6460737416473	0.13940563479529097	5
LT8	-61.3325867169651	-22.3844944390383	-0.0611795204719039	5
LT9	-64.87336151389111	-22.1229151364292	-0.261764675739098	5
LT10	-68.414136310817	-21.8613358338202	-0.462349831006293	5
RL1	-0.5886424493510279	53.8401842645316	-1.6192069229052202	5
RL2	2.92213500640696	53.61215187762279	-1.4630011576654198	5
RL3	6.432912462164941	53.3841194907139	-1.3067953924256102	5
RL4	9.94368991792292	53.156087103805	-1.15058962718581	5
RL5	13.454467373680902	52.9280547168962	-0.994383861946005	5
RL6	16.9652448294389	52.7000223299873	-0.838178096706201	5
RL7	20.476022285196898	52.4719899430785	-0.681972331466397	5
RL8	23.9867997409549	52.243957556169605	-0.525766566226594	5
RL9	27.4975771967128	52.0159251692608	-0.36956080098679	5
RL10	31.0083546524708	51.787892782351896	-0.213355035746986	5
RL11	34.5191321082288	51.5598603954431	-0.0571492705071819	5
RL12	38.0299095639868	51.3318280085342	0.099056494732622	5
RT1	16.60278886475	-5.791965229480669	-16.169067095349	5
RT2	20.1353508816247	-5.948751074868821	-16.0976385239204	5
RT3	23.667912898499303	-6.10553692025697	-16.0262099524919	5
RT4	27.200474915374	-6.26232276564512	-15.954781381063302	5
RT5	30.733036932248602	-6.419108611033269	-15.8833528096347	5
RT6	34.2655989491233	-6.57589445642143	-15.8119242382061	5
RT7	37.798160965997894	-6.73268030180958	-15.7404956667776	5
RT8	41.3307229828726	-6.889466147197731	-15.669067095349	5
RT9	44.8632849997472	-7.04625199258588	-15.5976385239204	5
RT10	48.39584701662189	-7.20303783797403	-15.5262099524919	5
RT11	51.92840903349651	-7.35982368336219	-15.454781381063302	5
RT12	55.4609710503712	-7.516609528750339	-15.3833528096347	5
RT13	58.9935330672458	-7.67339537413849	-15.3119242382061	5
RT14	62.526095084120506	-7.83018121952664	-15.2404956667776	5
RT15	66.0586571009951	-7.986967064914791	-15.169067095349	5
