name	x	y	z	size
LN7	-54.948510019078796	-36.2012505284455	16.6790384378703	5
LN8	-58.4231538325482	-35.8831219598668	16.8037741817287	5
LN9	-61.8977976460176	-35.564993391288205	16.9285099255872	5
LO1	-36.4096452689147	-46.915966962267	18.878227155292198	5
LO2	-39.9296607626077	-46.9518326688538	19.094759202522	5
LO3	-43.44967625630079	-46.9876983754407	19.3112912497518	5
LO4	-46.9696917499939	-47.023564082027505	19.5278232969817	5
LO5	-50.489707243686894	-47.059429788614295	19.7443553442115	5
LO6	-54.00972273738	-47.095295495201206	19.960887391441396	5
LO7	-57.529738231073	-47.131161201788	20.1774194386712	5
LB1	-37.98116045105	-24.2844046304633	16.066325844818802	5
LB2	-37.985764351418794	-27.4811019181582	17.4423456925237	5
LB3	-37.9903682517876	-30.6777992058532	18.8183655402286	5
LB4	-37.9949721521565	-33.8744964935481	20.1943853879335	5
LB5	-37.9995760525253	-37.071193781243	21.5704052356384	5
LB6	-38.0041799528941	-40.2678910689379	22.9464250833433	5
LB7	-38.0087838532629	-43.464588356632795	24.322444931048103	5
LB8	-38.0133877536318	-46.66128564432779	25.698464778753	5
LB9	-38.0179916540006	-49.85798293202271	27.074484626457895	5
LB10	-38.022595554369396	-53.054680219717596	28.450504474162802	5
LB11	-38.027199454738295	-56.2513775074125	29.826524321867698	5
LB12	-38.0318033551071	-59.4480747951075	31.2025441695726	5
LB13	-38.0364072554759	-62.6447720828024	32.5785640172775	5
LB14	-38.0410111558447	-65.8414693704973	33.9545838649824	5
LB15	-38.0456150562135	-69.03816665819221	35.3306037126873	5
LB16	-38.0502189565824	-72.2348639458871	36.7066235603922	5
LB17	-38.054822856951205	-75.4315612335821	38.0826434080971	5
LA1	-33.8993133333825	-24.041717162065503	14.8453985447231	5
LA2	-34.0123741377072	-26.7857369482522	16.9996982021526	5
LA3	-34.125434942032	-29.529756734438802	19.1539978595822	5
LA4	-34.238495746356804	-32.2737765206255	21.3082975170117	5
LA5	-34.3515565506816	-35.0177963068122	23.4625971744413	5
LA6	-34.464617355006396	-37.76181609299879	25.6168968318708	5
LA7	-34.5776781593312	-40.5058358791855	27.771196489300397	5
LA8	-34.690738963655896	-43.2498556653722	29.9254961467299	5
LA9	-34.8037997679807	-45.9938754515588	32.079795804159396	5
LA10	-34.916860572305495	-48.737895237745505	34.234095461589	5
LA11	-35.0299213766303	-51.4819150239322	36.388395119018504	5
LA12	-35.1429821809551	-54.2259348101188	38.5426947764481	5
LA13	-35.2560429852799	-56.969954596305506	40.6969944338776	5
LA14	-35.3691037896047	-59.7139743824922	42.8512940913072	5
LA15	-35.4821645939294	-62.457994168678894	45.00559374873671	5
LA16	-35.5952253982542	-65.2020139548655	47.1598934061663	5
LA17	-35.708286202579	-67.9460337410522	49.3141930635958	5
RA1	34.6921133734147	-23.4275730875769	10.3490355155719	5
RA2	34.785617811010496	-26.0405736095154	12.7290257627613	5
RA3	34.8791222486063	-28.6535741314539	15.1090160099507	5
RA4	34.972626686202	-31.2665746533924	17.4890062571402	5
RA5	35.0661311237978	-33.8795751753309	19.8689965043296	5
RA6	35.1596355613936	-36.492575697269295	22.248986751519	5
RA7	35.2531399989894	-39.1055762192078	24.6289769987084	5
RA8	35.3466444365852	-41.7185767411463	27.0089672458979	5
RA9	35.4401488741809	-44.331577263084796	29.3889574930873	5
RA10	35.5336533117767	-46.9445777850233	31.768947740276698	5
RA11	35.6271577493725	-49.557578306961794	34.1489379874661	5
RA12	35.7206621869683	-52.1705788289003	36.5289282346556	5
RA13	35.8141666245641	-54.7835793508387	38.908918481845	5
RA14	35.90767106215979	-57.3965798727772	41.2889087290344	5
RA15	36.001175499755604	-60.0095803947157	43.6688989762239	5
RA16	36.0946799373514	-62.62258091665421	46.0488892234133	5
RB1	31.7391502046159	-31.468952483000102	2.8884424648444997	5
RB2	31.0724835379492	-34.3449692566069	4.8770567552143	5
RB3	30.405816871282603	-37.2209860302137	6.86567104558409	5
RB4	29.7391502046159	-40.0970028038205	8.85428533595389	5
RB5	29.0724835379492	-42.973019577427394	10.8428996263237	5
RB6	28.405816871282603	-45.8490363510342	12.831513916693499	5
RB7	27.7391502046159	-48.725053124641	14.8201282070633	5
RB8	27.926034456624198	-51.6788751829444	16.8301849871326	5
RB9	26.926034456624198	-54.3773291818329	18.7330479019052	5
RB10	25.926034456624198	-57.075783180721395	20.6359108166778	5
RB11	24.926034456624198	-59.7742371796099	22.5387737314504	5
RB12	23.926034456624198	-62.472691178498295	24.441636646223103	5
RC1	29.4375284191363	-40.0557761075137	17.183195801768	5
RC2	29.2237613848772	-42.7439946237017	19.4345385774152	5
RC3	29.0099943506181	-45.432213139889704	21.6858813530624	5
RC4	28.7962273163589	-48.120431656077606	23.937224128709698	5
RC5	28.5824602820998	-50.80865017226561	26.1885669043569	5
RC6	28.3686932478407	-53.496868688453596	28.4399096800041	5
RC7	28.1549262135815	-56.1850872046416	30.691252455651398	5
RC8	27.9411591793224	-58.8733057208296	32.9425952312986	5
RC9	27.727392145063302	-61.5615242370176	35.19393800694579	5
RC10	27.5136251108041	-64.24974275320561	37.445280782593	5
RC11	27.299858076545	-66.93796126939361	39.6966235582403	5
RC12	27.0860910422859	-69.6261797855816	41.9479663338875	5
RE1	27.595058859191102	-36.1544850160477	28.6979428842881	5
RE2	26.920355681299895	-38.596575654152105	31.078720296883102	5
RE3	26.2456525034087	-41.0386662922565	33.4594977094782	5
RE4	25.570949325517503	-43.4807569303609	35.8402751220733	5
RE5	24.8962461476263	-45.9228475684652	38.221052534668296	5
RE6	24.221542969735196	-48.364938206569605	40.6018299472634	5
RE7	23.546839791844	-50.807028844673994	42.9826073598584	5
RE8	22.872136613952797	-53.2491194827784	45.3633847724535	5
RE9	22.1974334360616	-55.6912101208828	47.7441621850486	5
RE10	21.5227302581705	-58.133300758987104	50.1249395976436	5
RE11	20.8480270802793	-60.5753913970915	52.505717010238705	5
RH1	26.536401758196103	-9.18448011729764	6.21428860852762	5
RH2	26.3584362861486	-12.038944620625301	8.315726545940949	5
RH3	26.1804708141012	-14.893409123952999	10.4171644833543	5
RH4	26.0025053420537	-17.7478736272806	12.5186024207676	5
RH5	25.8245398700062	-20.602338130608302	14.6200403581809	5
RH6	25.646574397958798	-23.456802633936	16.7214782955942	5
RH7	25.4686089259113	-26.311267137263602	18.822916233007604	5
RH8	25.2906434538638	-29.165731640591304	20.924354170420898	5
RH9	25.112677981816397	-32.020196143919	23.0257921078342	5
RH10	24.934712509768897	-34.8746606472466	25.1272300452475	5
RH11	24.7567470377214	-37.7291251505743	27.2286679826608	5
RH12	24.5787815656739	-40.583589653902	29.3301059200742	5
RH13	24.4008160936265	-43.43805415722961	31.4315438574875	5
RH14	24.222850621579	-46.2925186605573	33.5329817949008	5
RH15	24.0448851495315	-49.146983163885004	35.6344197323141	5
RH16	23.866919677484102	-52.0014476672126	37.735857669727395	5
RH17	23.688954205436602	-54.85591217054029	39.837295607140796	5
RH18	23.5109887333891	-57.710376673868	41.9387335445541	5
RI1	29.7742131056429	-38.1828643659824	33.3772557590552	5
RI2	33.2267847218709	-38.0787464489676	33.0912403146095	5
RI3	36.6793563380988	-37.9746285319527	32.805224870163805	5
RI4	40.1319279543268	-37.8705106149379	32.519209425718	5
RI5	43.584499570554705	-37.7663926979231	32.2331939812723	5
RI6	47.037071186782704	-37.662274780908206	31.947178536826602	5
RI7	50.4896428030106	-37.5581568638934	31.6611630923809	5
RI8	53.9422144192386	-37.4540389468785	31.3751476479352	5
RI9	57.3947860354666	-37.3499210298637	31.0891322034895	5
RK1	31.094983074823602	-26.664352310394396	12.0687905067327	5
RK2	31.9265075348025	-29.518789801951197	13.958360101930499	5
RK3	32.7580319947815	-32.373227293508	15.8479296971284	5
RK4	33.5895564547604	-35.227664785064796	17.7374992923263	5
RK5	34.4210809147394	-38.0821022766216	19.627068887524104	5
RK6	35.2526053747183	-40.9365397681785	21.516638482722	5
RK7	36.0841298346973	-43.7909772597353	23.4062080779199	5
RK8	36.9156542946762	-46.64541475129211	25.2957776731177	5
RK9	37.7471787546552	-49.4998522428489	27.185347268315603	5
RK10	38.5787032146341	-52.3542897344057	29.074916863513497	5
RK11	39.410227674613104	-55.2087272259625	30.9644864587114	5
RK12	40.241752134592	-58.06316471751929	32.8540560539092	5
RN1	29.940281917847802	-32.003721775550396	13.3763957394277	5
RN2	29.6545676321335	-34.27882715191	16.0010381829674	5
RN3	29.3688533464192	-36.5539325282696	18.6256806265071	5
RN4	29.083139060704898	-38.8290379046292	21.2503230700468	5
RN5	28.797424774990603	-41.1041432809888	23.874965513586503	5
RN6	28.5117104892763	-43.37924865734839	26.4996079571263	5
RN7	28.225996203562	-45.654354033708	29.124250400666	5
RN8	27.940281917847802	-47.92945941006761	31.7488928442057	5
RN9	27.6545676321335	-50.204564786427206	34.3735352877454	5
RN10	27.3688533464192	-52.479670162786796	36.9981777312851	5
RN11	27.083139060704898	-54.754775539146394	39.6228201748249	5
RN12	26.797424774990603	-57.029880915506	42.2474626183646	5
RN13	26.5117104892763	-59.3049862918656	44.8721050619043	5
RN14	26.225996203562	-61.5800916682252	47.496747505444	5
RN15	25.940281917847802	-63.8551970445848	50.121389948983705	5
RO1	26.1956247158079	-47.35097818491611	31.2795931816137	5
RO2	29.717930581518	-47.19008752394571	31.121440324731697	5
RO3	33.2402364472281	-47.0291968629754	30.9632874678497	5
RO4	36.7625423129382	-46.868306202004995	30.8051346109677	5
RO5	40.284848178648296	-46.70741554103461	30.646981754085697	5
RO6	43.8071540443584	-46.5465248800643	30.4888288972037	5
RO7	47.3294599100685	-46.385634219093895	30.3306760403217	5
RO8	50.851765775778595	-46.2247435581235	30.172523183439697	5
