name	x	y	z	size
RA1	37.5980397110086	20.289549606625602	19.9851596025395	5
RA2	37.3659833825545	22.8705427924584	22.404071595833997	5
RA3	37.133927054100496	25.4515359782913	24.822983589128498	5
RA4	36.9018707256464	28.032529164124103	27.241895582423002	5
RA5	36.6698143971923	30.613522349956998	29.660807575717502	5
RA6	36.4377580687383	33.1945155357898	32.079719569012	5
RA7	36.205701740284205	35.7755087216226	34.4986315623065	5
RA8	35.9736454118301	38.3565019074555	36.917543555601	5
RA9	35.741589083376105	40.9374950932883	39.3364555488955	5
RA10	35.509532754922	43.5184882791212	41.75536754219	5
RA11	35.277476426468	46.099481464954	44.1742795354845	5
RA12	35.0454200980139	48.6804746507868	46.593191528779	5
RB1	46.08545293315579	11.023189977883598	34.7358332543078	5
RB2	49.595876095012706	10.6834545419176	34.8744298182654	5
RB3	53.1062992568695	10.343719105951699	35.013026382223	5
RB4	56.6167224187264	10.003983669985802	35.1516229461806	5
RB5	60.1271455805832	9.664248234019869	35.2902195101382	5
RB6	63.6375687424401	9.324512798053949	35.4288160740958	5
RB7	67.147991904297	8.98477736208803	35.5674126380533	5
RB8	70.6584150661538	8.645041926122099	35.7060092020109	5
RC1	32.8157429394223	-2.8589309410617405	30.045930242881102	5
RC2	35.6797569126163	-1.7333486652135899	31.7681154767381	5
RC3	38.543770885810204	-0.607766389365431	33.4903007105952	5
RC4	41.4077848590042	0.517815886482725	35.212485944452204	5
RC5	44.2717988321982	1.6433981623308798	36.9346711783092	5
RC6	47.1358128053922	2.76898043817904	38.656856412166206	5
RC7	49.999826778586105	3.8945627140271903	40.379041646023296	5
RC8	52.8638407517801	5.020144989875349	42.10122687988029	5
RD1	32.1489920679019	-13.3584839930961	31.4162908390708	5
RD2	34.9881054629694	-14.3458902038199	33.2981808208426	5
RD3	37.8272188580369	-15.3332964145436	35.180070802614395	5
RD4	40.6663322531044	-16.3207026252674	37.0619607843862	5
RD5	43.5054456481719	-17.3081088359911	38.9438507661579	5
RD6	46.3445590432394	-18.2955150467149	40.8257407479297	5
RD7	49.18367243830689	-19.2829212574387	42.7076307297015	5
RD8	52.02278583337439	-20.2703274681624	44.58952071147329	5
RE1	28.995149800433396	-21.9954527931317	36.1017246891275	5
RE2	31.325845225353998	-22.358425956897804	38.673614530643796	5
RE3	33.6565406502747	-22.721399120664	41.2455043721601	5
RE4	35.9872360751953	-23.084372284430103	43.8173942136763	5
RE5	38.3179315001159	-23.447345448196202	46.389284055192604	5
RE6	40.6486269250365	-23.810318611962398	48.9611738967089	5
RE7	42.9793223499572	-24.1732917757285	51.5330637382252	5
RE8	45.3100177748778	-24.5362649394946	54.104953579741405	5
RE9	47.640713199798405	-24.8992381032608	56.67684342125771	5
RE10	49.971408624719	-25.262211267026895	59.248733262774	5
RE11	52.3021040496397	-25.625184430793	61.8206231042902	5
RE12	54.6327994745603	-25.988157594559198	64.3925129458065	5
RL1	33.959632193198104	-32.316734596799	52.8423626761385	5
RL2	35.9682427409386	-32.595787075669605	55.696983777185494	5
RL3	37.9768532886791	-32.8748395545402	58.551604878232496	5
RL4	39.985463836419704	-33.1538920334108	61.4062259792795	5
RL5	41.99407438416021	-33.4329445122814	64.2608470803265	5
RL6	44.0026849319007	-33.711996991152	67.1154681813735	5
RL7	46.0112954796412	-33.9910494700226	69.9700892824204	5
RL8	48.0199060273818	-34.2701019488932	72.8247103834674	5
RN1	34.2196862527136	-28.3198490720686	41.293332738695	5
RN2	36.1248691817433	-27.9369084795482	44.3134773684478	5
RN3	38.0300521107731	-27.553967887027802	47.3336219982006	5
RN4	39.9352350398028	-27.171027294507297	50.3537666279535	5
RN5	41.840417968832604	-26.7880867019869	53.3739112577063	5
RN6	43.7456008978623	-26.4051461094665	56.394055887459096	5
RN7	45.6507838268921	-26.0222055169461	59.414200517212	5
RN8	47.555966755921794	-25.639264924425603	62.434345146964795	5
RP1	30.9269564997707	-48.1949375859938	50.0176906168521	5
RP2	33.323810816953504	-49.2135363330256	52.344825793796396	5
RP3	35.720665134136404	-50.2321350800573	54.67196097074061	5
RP4	38.117519451319204	-51.2507338270891	56.999096147684796	5
RP5	40.514373768502104	-52.2693325741209	59.326231324629	5
RQ1	37.4726109591637	-35.8496229278742	36.9945981192392	5
RQ2	40.9953379773532	-36.093180971353	37.0050602039186	5
RQ3	44.518064995542794	-36.33673901483179	37.015522288598106	5
RQ4	48.0407920137323	-36.5802970583106	37.0259843732775	5
RQ5	51.5635190319218	-36.8238551017894	37.036446457957	5
RQ6	55.0862460501114	-37.067413145268205	37.0469085426364	5
RQ7	58.6089730683009	-37.310971188747004	37.0573706273158	5
RQ8	62.131700086490405	-37.554529232225796	37.067832711995294	5
RT1	29.483327438991605	-3.14948811637957	18.920251720059603	5
RT2	33.0692220032876	-3.3926289903853704	18.9427837145823	5
RT3	36.655116567583605	-3.6357698643911602	18.965315709105102	5
RT4	40.2410111318797	-3.87891073839696	18.9878477036279	5
RT5	43.8269056961757	-4.122051612402751	19.0103796981506	5
RT6	47.412800260471705	-4.365192486408549	19.032911692673398	5
RT7	50.9986948247677	-4.60833336041434	19.0554436871962	5
RT8	54.5845893890637	-4.85147423442014	19.077975681719	5
RT9	58.17048395335979	-5.09461510842594	19.100507676241698	5
RT10	61.75637851765579	-5.33775598243173	19.123039670764502	5
RX1	32.521181730913	4.41393678733402	14.370771419926	5
RX2	32.6960487473906	6.292639735829081	17.404447721872	5
RX3	32.8709157638683	8.17134268432415	20.438124023818	5
RX4	33.045782780345995	10.050045632819199	23.471800325763997	5
RX5	33.2206497968237	11.928748581314302	26.50547662771	5
RX6	33.3955168133014	13.8074515298093	29.539152929656	5
RX7	33.570383829779104	15.6861544783044	32.572829231602	5
RX8	33.7452508462568	17.5648574267994	35.606505533548	5
RX9	33.9201178627345	19.4435603752945	38.640181835494	5
RX10	34.0949848792122	21.322263323789603	41.67385813744001	5
RX11	34.2698518956899	23.200966272284603	44.707534439385995	5
RX12	34.4447189121676	25.0796692207797	47.741210741332	5
RX13	34.6195859286453	26.958372169274803	50.774887043278	5
RX14	34.7944529451229	28.8370751177698	53.8085633452241	5
RX15	34.9693199616006	30.715778066264896	56.8422396471701	5
RY1	34.6140428434275	-11.502538518711699	25.974626100928198	5
RY2	34.872126509370005	-10.495560962069	29.415984567788	5
RY3	35.1302101753126	-9.488583405426212	32.8573430346478	5
RY4	35.388293841255106	-8.48160584878344	36.2987015015075	5
RY5	35.6463775071976	-7.47462829214067	39.7400599683673	5
RY6	35.9044611731401	-6.46765073549791	43.181418435227	5
RY7	36.16254483908261	-5.46067317885514	46.6227769020868	5
RY8	36.4206285050251	-4.45369562221237	50.0641353689466	5
RY9	36.6787121709676	-3.4467180655695997	53.50549383580629	5
RY10	36.9367958369101	-2.43974050892684	56.9468523026661	5
RY11	37.1948795028526	-1.43276295228407	60.38821076952579	5
RY12	37.4529631687951	-0.4257853956413	63.8295692363856	5
RY13	37.7110468347377	0.581192161001468	67.2709277032454	5
RY14	37.9691305006802	1.5881697176442302	70.71228617010509	5
RY15	38.22721416662271	2.595147274287	74.1536446369649	5
