name	x	y	z	size
LC1	0.31634921436796004	43.0634074026445	27.061324955396298	5
LC2	-3.2108458913397504	43.26718654970121	27.349875448467397	5
LC3	-6.738040997047451	43.4709656967579	27.6384259415386	5
LC4	-10.2652361027552	43.6747448438146	27.9269764346097	5
LC5	-13.7924312084629	43.878523990871294	28.215526927680802	5
LC6	-17.3196263141706	44.082303137928	28.504077420752	5
LC7	-20.846821419878303	44.2860822849847	28.792627913823104	5
LC8	-24.374016525586	44.489861432041394	29.081178406894303	5
LC9	-27.901211631293698	44.6936405790981	29.369728899965402	5
LC10	-31.4284067370014	44.897419726154794	29.658279393036498	5
LC11	-34.9556018427091	45.1011988732115	29.946829886107697	5
LC12	-38.4827969484168	45.3049780202682	30.2353803791788	5
LB1	-21.508412064871603	38.5862018839644	13.6261235849603	5
LB2	-24.947203556813196	38.8657660988864	13.9172100560326	5
LB3	-28.3859950487548	39.1453303138084	14.208296527104899	5
LB4	-31.824786540696397	39.4248945287303	14.499382998177099	5
LB5	-35.2635780326381	39.704458743652296	14.790469469249402	5
LB6	-38.7023695245797	39.98402295857429	15.081555940321698	5
LB7	-42.141161016521295	40.2635871734963	15.3726424113939	5
LB8	-45.579952508462895	40.5431513884182	15.663728882466199	5
LD1	-24.2519577628457	26.7704325225902	52.026145241173495	5
LD2	-27.7269597476744	27.1272330819725	52.1939481043816	5
LD3	-31.2019617325031	27.4840336413548	52.3617509675897	5
LD4	-34.6769637173318	27.8408342007371	52.529553830797795	5
LD5	-38.1519657021605	28.1976347601194	52.6973566940059	5
LD6	-41.626967686989204	28.5544353195017	52.8651595572139	5
LD7	-45.10196967181789	28.911235878884	53.032962420422	5
LD8	-48.5769716566465	29.2680364382663	53.200765283630105	5
LT1	-18.2026474005967	7.5434576336975	0.00312623667048229	5
LT2	-21.7270527739891	7.93844711970322	0.22882165215671105	5
LT3	-25.251458147381502	8.33343660570895	0.4545170676429389	5
LT4	-28.775863520773896	8.72842609171467	0.680212483129168	5
LT5	-32.3002688941663	9.123415577720401	0.905907898615396	5
LT6	-35.824674267558606	9.518405063726119	1.1316033141016202	5
LT7	-39.349079640951	9.91339454973184	1.35729872958785	5
LT8	-42.8734850143434	10.3083840357376	1.5829941450740799	5
LT9	-46.3978903877358	10.703373521743302	1.8086895605603102	5
LT10	-49.922295761128204	11.098363007748999	2.0343849760465402	5
LU1	-19.924114585965	-32.8548022240231	15.5985329659163	5
LU2	-23.4120281274833	-32.402718460420004	15.9035133861725	5
LU3	-26.8999416690017	-31.950634696817	16.2084938064286	5
LU4	-30.38785521052	-31.498550933213895	16.513474226684803	5
LU5	-33.8757687520384	-31.046467169610896	16.818454646941	5
LU6	-37.36368229355679	-30.5943834060079	17.1234350671971	5
LU7	-40.8515958350751	-30.1422996424048	17.4284154874533	5
LU8	-44.339509376593504	-29.690215878801798	17.7333959077095	5
LU9	-47.8274229181118	-29.238132115198802	18.0383763279656	5
LU10	-51.3153364596302	-28.786048351595696	18.3433567482218	5
LU11	-54.803250001148605	-28.3339645879927	18.648337168477898	5
LU12	-58.2911635426669	-27.8818808243896	18.9533175887341	5
LF1	-39.9810033850359	5.024505670573889	29.0433646216943	5
LF2	-43.48235487293571	5.55758991914483	29.2922209277917	5
LF3	-46.983706360835505	6.090674167715781	29.541077233889	5
LF4	-50.4850578487352	6.62375841628672	29.7899335399863	5
LF5	-53.986409336635	7.156842664857661	30.0387898460837	5
LK1	-27.3081392411461	4.9820752584659	52.9070384720061	5
LK2	-27.388639081156896	4.8356562177238605	56.4795129887545	5
LK3	-27.469138921167698	4.689237176981821	60.051987505502794	5
LK4	-27.5496387611785	4.542818136239791	63.6244620222511	5
LK5	-27.630138601189298	4.39639909549775	67.1969365389994	5
LK6	-27.710638441200103	4.24998005475571	70.7694110557478	5
LK7	-27.7911382812109	4.10356101401368	74.3418855724961	5
LK8	-27.8716381212217	3.9571419732716397	77.9143600892444	5
LK9	-27.9521379612325	3.8107229325296004	81.4868346059927	5
LK10	-28.0326378012433	3.6643038917875703	85.059309122741	5
LG1	-25.5341787500633	14.444653647731302	10.062790560788699	5
LG2	-25.3096400688302	16.751930624642903	12.7255439520261	5
LG3	-25.085101387597103	19.0592076015545	15.388297343263499	5
LG4	-24.860562706364004	21.3664845784661	18.051050734501	5
LG5	-24.636024025130897	23.6737615553777	20.7138041257384	5
LG6	-24.4114853438978	25.9810385322893	23.376557516975797	5
LG7	-24.1869466626647	28.288315509200803	26.0393109082132	5
LG8	-23.962407981431603	30.5955924861124	28.7020642994506	5
LG9	-23.737869300198497	32.902869463024004	31.364817690688	5
LG10	-23.513330618965398	35.210146439935606	34.0275710819255	5
LG11	-23.288791937732302	37.51742341684721	36.690324473162896	5
